date,S&P 500,Stoxx 50,FTSE 100,Topix,MSCI Asia ex-Japan,MSCI All-Country World
2010-05-28,-1.1602610587382212,0.5810884218418799,-2.736087795344644,-1.2771479306105782,4.229125611673279,0.3647262747363822
2010-06-04,-3.9722785665990634,-1.222984112563097,-5.616660163870457,-6.648243012492127,0.11436363236489999,-1.942638904190086
2010-06-11,-1.2495419567607025,1.6256618820381208,-0.5953118706039207,-0.6036194081529,4.9002217294900285,1.3609616981336448
2010-06-18,-4.709577542930255,-3.339763684591268,-1.7519101705631868,-4.980557062759983,1.0450057699705084,-2.047805423539284
2010-06-25,2.4044131987332573,3.4184653418275257,5.273983596454546,-2.998962296783114,2.4748794425679232,3.52246968661174
2010-07-02,7.727512761837696,8.713268526300766,8.679664909086027,2.2286938313798244,6.867160211770407,8.512470975956866
2010-07-09,4.05209840810421,3.6603013576010923,3.885687344874489,-0.004644627907257615,5.26738533079687,5.648550466557456
2010-07-16,1.3494478251070419,2.3858391826459657,2.2599998061583415,-1.1111375478836116,2.747287608654281,1.5269354263289125
2010-07-23,-2.808662688408037,-2.763751641149925,-2.2087030504722716,-1.3907213921477646,1.6356399519051434,-1.7482274433477052
2010-07-30,-3.359658678286126,-4.076742981758774,-1.0737882320721481,-3.5173631547969375,-1.414270150266217,-3.0301984469370047
2010-08-06,-1.5272279875896078,-1.191290018493607,1.7958176352442123,-4.351057282534221,-0.9497610537729351,-1.6585760517799253
2010-08-13,2.8075052119527433,2.64588940204451,4.287794003912482,0.29834945382802847,3.1369643077683085,3.2258064516129004
2010-08-20,5.029439483432707,4.288610352574529,6.027971543400934,2.712183126604706,5.450058131233826,5.582086384378648
2010-08-27,7.897876177683449,6.174083296899657,7.630787686770879,2.2925258046411656,9.28292916866491,8.605900985870353
2010-09-03,3.778145965179136,-0.4850285664347198,3.0351040409716035,0.7611994658249355,8.915647996107756,5.131633072809527
2010-09-10,5.011040511919251,0.1809092216947139,2.8349728444609035,0.6860816581106377,8.677603480621077,6.546160130718959
2010-09-17,4.495420179639131,3.0565357568987928,3.5385634797447496,-3.0172869063127217,7.348304609373479,6.151371997185628
2010-09-24,2.99563843401498,2.900008951750066,2.552299909975564,-1.6137689197409322,4.852034878174427,3.5851220711125675
2010-10-01,3.229690117252937,4.101122978802807,1.470793327254194,-2.29646854705593,1.6937480224096024,3.0193354853434995
2010-10-08,5.209629661416959,3.2494085293832686,3.848621591095891,-0.5313065853426169,5.588202886840277,4.600785967602783
2010-10-15,1.9571667842780416,-0.6763676033290644,1.6393816287563423,2.492799922553801,0.7730008288586943,0.9058485623204993
2010-10-22,1.4073435439699855,-0.9739920800072355,-0.14874498595283114,5.411696246726794,0.49495942060633347,0.9585877439969748
2010-10-29,0.5189053969541835,-3.797201396138461,-0.11382938983217628,6.893490029719684,-1.6655380053809732,-1.145750909954113
2010-11-05,-0.09299669616998907,-3.252849503118982,-2.2131447488234812,5.298330498934112,-3.412351948797332,-1.6066465072237968
2010-11-12,3.4347612178017295,0.6058609070907162,0.2773910748386621,4.869064204585705,-0.9119030164321362,1.3262433531435747
2010-11-19,3.6824952280929857,-0.8426601071773732,2.4232359933924474,3.8665010580550163,0.0,1.610679368262713
2010-11-26,5.6642004371952215,4.566380217467558,6.001728791433658,4.020488919140308,3.3800509985668192,5.145198988249611
2010-12-03,2.688799797503094,0.3748575864634507,2.6912339086421655,2.226973908691776,2.160799495813448,2.6417905814422715
2010-12-10,2.50725572396,-1.1015907562167082,2.948244867064065,4.300736304068797,3.19216125015791,2.105328147187757
2010-12-17,3.9657209926763137,3.495323857011745,2.2194405415761898,3.008392940186466,4.380183247021341,4.0584715968667195
2010-12-24,2.114945455413464,3.795327644884239,-1.875045765295591,1.0192311957944344,1.7914048574978025,2.024969549330091
2010-12-31,1.4869119938933029,5.775882441403302,-0.31474896354877213,2.324210057854925,0.02291354543051405,1.1795306073070444
2011-01-07,3.096342902084137,6.941689664381734,0.2180695249092146,0.9650050732928905,-0.9040674290910267,3.1714838553634106
2011-01-14,2.7767467755405173,3.5601287494863687,1.0134836814632342,1.7542539583579764,-6.92861479746727,1.2951218066504566
2011-01-21,4.648770795184487,3.2801895938812997,3.167097731609081,6.889169457100519,-1.9526690013795922,3.8143560662587506
